registrikood;nimi;riik_kood;url;load_luba_tyyp;load_luba_number;load_luba_staatus;load_luba_url;load_luba_valdkond;load_luba_tegevusala;load_luba_emtak_kood;load_luba_kehtiv_alates;load_luba_kehtiv_kuni;load_luba_emtak
14061726;Gibson OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/182745;Majandustegevusteade;KTO021425;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/448848;Kaubandus;Toitlustamine;56301;2016-08-22;;
16188780;Ginkuller OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/307714;Majandustegevusteade;KTO023818;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/563413;Kaubandus;Toitlustamine;56301;2021-09-03;;
16092719;Ginzburg OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/366378;Majandustegevusteade;KTO025204;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/654554;Kaubandus;Toitlustamine;56301;2025-05-05;;
14080592;Givent OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/225877;Majandustegevusteade;KTO024074;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/583534;Kaubandus;Toitlustamine;56301;2022-06-09;;
10394715;Glabor OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/68364;Majandustegevusteade;KTO004165;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/294708;Kaubandus;Toitlustamine;56301;2005-07-12;;
16154886;Global Merchandise Direct OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/302911;Majandustegevusteade;KTO023688;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/558840;Kaubandus;Toitlustamine;56301;2021-06-03;;
16307597;Globeflex OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/365092;Majandustegevusteade;KTO025148;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/651729;Kaubandus;Toitlustamine;56301;2025-03-17;;
12698483;Glooren OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/133927;Majandustegevusteade;KTO020849;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/431362;Kaubandus;Toitlustamine;56301;2015-07-29;;
10190119;Gloria Lunch & Dinner Catering OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/93408;Majandustegevusteade;KTO013825;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/295824;Kaubandus;Toitlustamine;56301;2011-03-15;;
10046227;Gloria OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/61335;Majandustegevusteade;KTO000494;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/296368;Kaubandus;Toitlustamine;56301;2004-06-15;;
16588337;Glory Hole OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/330916;Majandustegevusteade;KTO024189;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/592830;Kaubandus;Toitlustamine;56301;2022-10-07;;
12767379;GoGarant OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/165709;Majandustegevusteade;KTO020909;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/433137;Kaubandus;Toitlustamine;56301;2015-10-05;;
16119418;GoTerminal OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/296987;Majandustegevusteade;KTO023602;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/556654;Kaubandus;Toitlustamine;56301;2021-04-30;;
11177888;GoTrade OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/241226;Majandustegevusteade;KTO022542;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/496518;Kaubandus;Toitlustamine;56301;2018-10-25;;
12476535;Gold Grupp OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/109589;Majandustegevusteade;KTO020097;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/296454;Kaubandus;Toitlustamine;56301;2014-06-27;;
12438428;Goldcat OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/126051;Majandustegevusteade;KTO020314;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/306020;Kaubandus;Toitlustamine;56301;2014-08-29;;
17501640;Golden Break OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/376337;Majandustegevusteade;KTO025594;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/674667;Kaubandus;Toitlustamine;56301;2026-05-29;;
17495247;Goldestate OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/375974;Majandustegevusteade;KTO025569;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/674018;Kaubandus;Toitlustamine;56301;2026-05-13;;
11679584;Goldfish OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/284767;Majandustegevusteade;KTO023304;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/540674;Kaubandus;Toitlustamine;56301;2020-07-27;;
16049422;Golfistuudio OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/289753;Majandustegevusteade;KTO023415;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/546054;Kaubandus;Toitlustamine;56301;2020-10-23;;
12472905;Good Mood Food OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/103946;Majandustegevusteade;KTO021910;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/461712;Kaubandus;Toitlustamine;56301;2017-06-30;;
14776804;Goodwell OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/263213;Majandustegevusteade;KTO022957;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/520374;Kaubandus;Toitlustamine;56301;2019-10-03;;
12071318;Goodwin SH OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/94657;Majandustegevusteade;KTO014036;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/293782;Kaubandus;Toitlustamine;56301;2011-05-13;;
14205025;Goppeng Rambutan OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/219870;Majandustegevusteade;KTO022429;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/490353;Kaubandus;Toitlustamine;56301;2018-07-19;;
14910881;Gorgeous Wine OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/276570;Majandustegevusteade;KTO024284;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/601083;Kaubandus;Toitlustamine;56301;2023-02-02;;
11900178;Gotsu OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/89822;Majandustegevusteade;KTO015268;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/295862;Kaubandus;Toitlustamine;56301;2011-11-01;;
14886734;Gourmet Coffee Kadriorg OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/272876;Majandustegevusteade;KTO023071;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/529374;Kaubandus;Toitlustamine;56301;2020-01-31;;
12722810;Gourmet Projects OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/189891;Majandustegevusteade;KTO023911;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/570347;Kaubandus;Toitlustamine;56301;2022-01-02;;
12908934;GourmetKings OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/166122;Majandustegevusteade;KTO023051;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/528016;Kaubandus;Toitlustamine;56301;2020-01-14;;
12923448;Grandezza OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/202792;Majandustegevusteade;KTO021775;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/459985;Kaubandus;Toitlustamine;56301;2017-05-16;;
16079854;Graverson Gourmet OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/300008;Majandustegevusteade;KTO023608;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/555760;Kaubandus;Toitlustamine;56301;2021-05-03;;
17433683;Gravitas Hospitality OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/375809;Majandustegevusteade;KTO025558;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/673726;Kaubandus;Toitlustamine;56301;2026-05-07;;
14247661;Graytone OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/201617;Majandustegevusteade;KTO021994;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/463417;Kaubandus;Toitlustamine;56301;2017-08-25;;
12236021;Green Bay Ribs OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/99247;Majandustegevusteade;KTO015772;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/296060;Kaubandus;Toitlustamine;56301;2012-05-15;;
14238610;Green Lighthouse OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/202931;Majandustegevusteade;KTO021792;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/460250;Kaubandus;Toitlustamine;56301;2017-05-22;;
14976880;GreenFairy OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/336705;Majandustegevusteade;KTO024287;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/601544;Kaubandus;Toitlustamine;56301;2023-06-01;;
12759339;Greenfoods OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/191585;Majandustegevusteade;KTO021564;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/453527;Kaubandus;Toitlustamine;56301;2016-12-12;;
12542077;Greenhood OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/328270;Majandustegevusteade;KTO024162;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/589143;Kaubandus;Toitlustamine;56301;2022-08-22;;
11141057;Gregmart OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/73218;Majandustegevusteade;KTO006454;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/295150;Kaubandus;Toitlustamine;56301;2007-04-19;;
14988475;Gremanee kohvik OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/331250;Majandustegevusteade;KTO024193;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/593252;Kaubandus;Toitlustamine;56301;2022-10-13;;
14856689;Grenaldin Group OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/274354;Majandustegevusteade;KTO023091;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/531351;Kaubandus;Toitlustamine;56301;2020-02-27;;
12742913;Grenka OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/143883;Majandustegevusteade;KTO020643;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/426362;Kaubandus;Toitlustamine;56301;2015-04-29;;
16236986;Grill Baar OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/302833;Majandustegevusteade;KTO023684;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/558728;Kaubandus;Toitlustamine;56301;2021-06-18;;
16773253;Grill Catering OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/350932;Majandustegevusteade;KTO024657;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/624799;Kaubandus;Toitlustamine;56301;2024-01-22;;
14668457;Grill King OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/268523;Majandustegevusteade;KTO022997;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/523917;Kaubandus;Toitlustamine;56301;2019-11-18;;
14340202;Grill Resto OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/258639;Majandustegevusteade;KTO023166;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/536703;Kaubandus;Toitlustamine;56301;2020-05-26;;
16459663;Grillberg OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/318961;Majandustegevusteade;KTO024033;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/576356;Kaubandus;Toitlustamine;56301;2022-05-15;;
12514276;Grillers OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/109424;Majandustegevusteade;KTO019753;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/293568;Kaubandus;Toitlustamine;56301;2014-06-06;;
14716297;Grillimassin OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/258301;Majandustegevusteade;KTO022832;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/513476;Kaubandus;Toitlustamine;56301;2019-06-13;;
10947054;Grillman OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/69403;Majandustegevusteade;KTO002257;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/295992;Kaubandus;Toitlustamine;56301;2005-03-23;;
14681009;Grilltastic OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/257796;Majandustegevusteade;KTO022820;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/513017;Kaubandus;Toitlustamine;56301;2019-06-07;;
17225358;GroMur toit OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/366680;Majandustegevusteade;KTO025220;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/655389;Kaubandus;Toitlustamine;56301;2025-05-16;;
11890971;Grotta OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/192912;Majandustegevusteade;KTO021652;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/457010;Kaubandus;Toitlustamine;56301;2017-03-08;;
17483557;Gruusia maja OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/375685;Majandustegevusteade;KTO025555;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/673640;Kaubandus;Toitlustamine;56301;2026-05-06;;
16717591;Guerebape Danedesa OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/339866;Majandustegevusteade;KTO024390;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/608051;Kaubandus;Toitlustamine;56301;2023-05-09;;
16307947;Gurkha OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/308236;Majandustegevusteade;KTO023826;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/564001;Kaubandus;Toitlustamine;56301;2021-09-14;;
12788275;Gurmee Sushi OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/145182;Majandustegevusteade;KTO020559;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/423247;Kaubandus;Toitlustamine;56301;2015-03-04;;
11202149;Gustav Cafe OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/74631;Majandustegevusteade;KTO005001;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/294167;Kaubandus;Toitlustamine;56301;2006-04-13;;
12539738;Gustav Kohvikud OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/106430;Majandustegevusteade;KTO019004;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/294893;Kaubandus;Toitlustamine;56301;2013-11-28;;
12014237;Gyllene OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/93497;Majandustegevusteade;KTO013843;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/294640;Kaubandus;Toitlustamine;56301;2011-03-21;;
12014237;Gyllene OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/93497;Majandustegevusteade;KTO018874;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/296229;Kaubandus;Toitlustamine;56301;2013-10-03;;
16826892;GÖTI ENTERTAINMENT OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/347114;Majandustegevusteade;KTO024581;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/618563;Kaubandus;Toitlustamine;56301;2023-11-01;;
16299768;HABIB OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/320347;Majandustegevusteade;KTO024293;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/601935;Kaubandus;Toitlustamine;56301;2023-02-14;;
10651454;HAIMRE-GROUP OSAÜHING;EST;https://mtr.ttja.ee/juriidiline_isik/85445;Majandustegevusteade;KTO022394;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/489113;Kaubandus;Toitlustamine;56301;2018-06-29;;
11594965;HALDJAS CATERING osaühing;EST;https://mtr.ttja.ee/juriidiline_isik/90558;Majandustegevusteade;KTO014524;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/294510;Kaubandus;Toitlustamine;56301;2011-06-27;;
10722527;HANSAFOND GRUPP OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/71995;Majandustegevusteade;KTO003318;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/297832;Kaubandus;Toitlustamine;56301;2005-04-29;;
14530546;HANSMAN GRUPP OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/236375;Majandustegevusteade;KTO022468;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/491693;Kaubandus;Toitlustamine;56301;2018-09-01;;
12775321;HANZA SSC Tartu OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/143683;Majandustegevusteade;KTO020542;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/422613;Kaubandus;Toitlustamine;56301;2015-02-19;;
14476203;HAPSAL BLOOM OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/254288;Majandustegevusteade;KTO022731;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/508950;Kaubandus;Toitlustamine;56301;2019-05-08;;
12869813;HAVEEDIA OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/170590;Majandustegevusteade;KTO020992;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/437400;Kaubandus;Toitlustamine;56301;2015-12-11;;
14718863;HC Gastronomy OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/261286;Majandustegevusteade;KTO022893;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/516066;Kaubandus;Toitlustamine;56301;2019-07-26;;
11257570;HD Trade Group OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/82871;Majandustegevusteade;KTO016557;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/294941;Kaubandus;Toitlustamine;56301;2012-07-19;;
12290581;HEA ISU OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/142443;Majandustegevusteade;KTO021742;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/459491;Kaubandus;Toitlustamine;56301;2017-05-04;;
17447627;HELJAN OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/376384;Majandustegevusteade;KTO025599;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/674775;Kaubandus;Toitlustamine;56301;2026-06-01;;
16961629;HERETO OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/354550;Majandustegevusteade;KTO024750;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/630696;Kaubandus;Toitlustamine;56301;2024-04-10;;
16692336;HLN Projekt OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/356714;Majandustegevusteade;KTO024861;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/634018;Kaubandus;Toitlustamine;56301;2024-06-05;;
16747296;HLTRMA OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/342484;Majandustegevusteade;KTO024461;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/610990;Kaubandus;Toitlustamine;56301;2023-06-20;;
16027283;HMP Hotellid OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/286670;Majandustegevusteade;KTO023349;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/542694;Kaubandus;Toitlustamine;56301;2020-09-01;;
14372449;HODOBEAUTY OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/218357;Majandustegevusteade;KTO022123;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/474099;Kaubandus;Toitlustamine;56301;2017-12-14;;
12896065;HOLLENGAR OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/169566;Majandustegevusteade;KTO020976;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/436495;Kaubandus;Toitlustamine;56301;2015-11-20;;
14726640;HOTELL VAKSAL OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/277947;Majandustegevusteade;KTO023267;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/539583;Kaubandus;Toitlustamine;56301;2020-07-08;;
17008738;HOTSAUCE OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/360997;Majandustegevusteade;KTO025039;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/643326;Kaubandus;Toitlustamine;56301;2024-11-04;;
14979269;HRE4 Holding OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/300949;Majandustegevusteade;KTO023604;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/556699;Kaubandus;Toitlustamine;56301;2021-05-01;;
12619762;HTM Karolin OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/335861;Majandustegevusteade;KTO024276;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/599845;Kaubandus;Toitlustamine;56301;2023-01-19;;
14109048;HYTT OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/189206;Majandustegevusteade;KTO021510;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/451709;Kaubandus;Toitlustamine;56301;2016-10-31;;
16714641;Haap Kinnisvara OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/339753;Majandustegevusteade;KTO024358;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/606512;Kaubandus;Toitlustamine;56301;2023-04-21;;
75012860;Haapsalu Kultuurikeskus;EST;https://mtr.ttja.ee/juriidiline_isik/60687;Majandustegevusteade;KTO011607;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/296746;Kaubandus;Toitlustamine;56301;2010-01-28;;
75012860;Haapsalu Kultuurikeskus;EST;https://mtr.ttja.ee/juriidiline_isik/60687;Majandustegevusteade;KTO015586;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/295055;Kaubandus;Toitlustamine;56301;2012-04-03;;
14119354;Haapsalu Old Town Apartments OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/202036;Majandustegevusteade;KTO021749;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/459565;Kaubandus;Toitlustamine;56301;2017-05-06;;
12484316;Haapsalu Raamat OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/104822;Majandustegevusteade;KTO021785;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/460045;Kaubandus;Toitlustamine;56301;2017-05-18;;
16512771;Haapsalu kohvik OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/323937;Majandustegevusteade;KTO024065;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/583111;Kaubandus;Toitlustamine;56301;2022-06-06;;
16924373;Habib Food OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/355699;Majandustegevusteade;KTO024801;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/632529;Kaubandus;Toitlustamine;56301;2024-05-10;;
75011406;Haiba Rahvamaja;EST;https://mtr.ttja.ee/juriidiline_isik/82316;Majandustegevusteade;KTO009040;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/295673;Kaubandus;Toitlustamine;56301;2008-08-14;;
17030991;Halinga Kohvik OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/359004;Majandustegevusteade;KTO024968;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/638550;Kaubandus;Toitlustamine;56301;2024-08-27;;
11159488;Halinga Restoran OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/94134;Majandustegevusteade;KTO013914;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/295038;Kaubandus;Toitlustamine;56301;2011-04-15;;
16956479;Hamps veermikul OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/354419;Majandustegevusteade;KTO024743;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/630519;Kaubandus;Toitlustamine;56301;2024-04-08;;
12664478;Hanase OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/229143;Majandustegevusteade;KTO022265;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/484935;Kaubandus;Toitlustamine;56301;2018-05-02;;
12123200;Hansa Brewers Residence OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/96498;Majandustegevusteade;KTO015302;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/295048;Kaubandus;Toitlustamine;56301;2011-11-14;;
16157123;Hansaclean OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/296268;Majandustegevusteade;KTO023904;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/569447;Kaubandus;Toitlustamine;56301;2021-12-17;;
14964256;Hansahoov OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/355059;Majandustegevusteade;KTO024772;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/631385;Kaubandus;Toitlustamine;56301;2024-04-23;;
10914801;Hansahotell - Tartu OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/61387;Majandustegevusteade;KTO009581;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/296688;Kaubandus;Toitlustamine;56301;2009-01-28;;
12102645;Hanseatic Loodusturism OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/205688;Majandustegevusteade;KTO021904;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/461557;Kaubandus;Toitlustamine;56301;2017-06-27;;
12593896;Happy Cigars OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/107773;Majandustegevusteade;KTO023489;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/551182;Kaubandus;Toitlustamine;56301;2021-01-22;;
16275029;Hapsal Wein OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/355832;Majandustegevusteade;KTO024807;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/632738;Kaubandus;Toitlustamine;56301;2024-05-14;;
14438906;Hara Holding OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/367995;Majandustegevusteade;KTO025293;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/657823;Kaubandus;Toitlustamine;56301;2025-06-30;;
14221182;Hara sadam OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/232560;Majandustegevusteade;KTO023988;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/578485;Kaubandus;Toitlustamine;56301;2022-04-17;;
17253389;Harasape Masmapli OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/369041;Majandustegevusteade;KTO025354;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/659780;Kaubandus;Toitlustamine;56301;2025-08-12;;
11048027;Harda Vara OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/63172;Majandustegevusteade;KTO001284;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/294324;Kaubandus;Toitlustamine;56301;2004-09-10;;
12923371;Hardmoney Invest OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/314160;Majandustegevusteade;KTO023913;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/570542;Kaubandus;Toitlustamine;56301;2022-01-05;;
17081646;Hardtekno OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/360211;Majandustegevusteade;KTO025034;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/641061;Kaubandus;Toitlustamine;56301;2024-10-31;;
12180651;Hariduskeskus Sapfira OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/135167;Majandustegevusteade;KTO020520;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/421462;Kaubandus;Toitlustamine;56301;2015-01-27;;
12837565;Harmaster Grupp OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/176387;Majandustegevusteade;KTO023884;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/567860;Kaubandus;Toitlustamine;56301;2021-11-24;;
16248653;Harmoonia Catering OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/305809;Majandustegevusteade;KTO023781;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/561372;Kaubandus;Toitlustamine;56301;2021-07-24;;
12123831;Harriin OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/95283;Majandustegevusteade;KTO014728;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/297607;Kaubandus;Toitlustamine;56301;2011-07-15;;
10867546;Harry Heinami Jaani talu;EST;https://mtr.ttja.ee/juriidiline_isik/104563;Majandustegevusteade;KTO020331;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/306430;Kaubandus;Toitlustamine;56301;2014-09-10;;
17236244;HasGa OÜ;EST;https://mtr.ttja.ee/juriidiline_isik/368139;Majandustegevusteade;KTO025300;kehtiv;https://mtr.ttja.ee/taotluse_tulemus/658148;Kaubandus;Toitlustamine;56301;2025-07-04;;
